Date,ASELS.IS,SISE.IS,TUPRS.IS
2022-07-26,11.02241325378418,20.028717041015625,24.709232330322266
2022-07-27,11.062026977539062,20.12390899658203,24.67089080810547
2022-07-28,10.943187713623047,20.219104766845703,24.66130256652832
2022-07-29,10.992704391479492,20.771224975585938,25.725204467773438
2022-08-01,11.428450584411621,21.989702224731445,26.16609764099121
2022-08-02,11.250189781188965,21.76123809814453,25.955232620239258
2022-08-03,11.487871170043945,22.161052703857422,26.16609764099121
2022-08-04,11.577000617980957,22.61798095703125,25.916894912719727
2022-08-05,11.666130065917969,22.275283813476562,25.78270721435547
2022-08-08,11.884004592895508,22.751251220703125,26.214017868041992
2022-08-09,11.86419677734375,22.446632385253906,27.287500381469727
2022-08-10,11.884004592895508,22.846445083618164,27.249160766601562
2022-08-11,11.933521270751953,23.074907302856445,27.987178802490234
2022-08-12,12.161297798156738,23.055871963500977,28.140533447265625
2022-08-15,12.111780166625977,22.56086540222168,27.555871963500977
2022-08-16,11.903810501098633,22.751251220703125,28.74437141418457
2022-08-17,12.299943923950195,23.09394645690918,29.281105041503906
2022-08-18,12.834723472595215,24.27434730529785,31.53350067138672
2022-08-19,12.646561622619629,24.48377227783203,31.332225799560547
2022-08-22,12.77530288696289,24.160114288330078,30.97759246826172
2022-08-23,12.864433288574219,24.388580322265625,32.674076080322266
2022-08-24,12.557432174682617,23.322410583496094,32.683658599853516
2022-08-25,12.973370552062988,23.64607048034668,33.41209411621094
2022-08-26,13.220954895019531,23.322410583496094,32.94244384765625
2022-08-29,13.1021146774292,23.627031326293945,34.610172271728516
2022-08-31,12.904047012329102,23.58895492553711,34.437644958496094
2022-09-01,12.597044944763184,22.751251220703125,32.48237609863281
2022-09-02,13.488344192504883,23.76030158996582,32.281105041503906
2022-09-05,14.250901222229004,24.502811431884766,32.34819793701172
2022-09-06,13.963705062866211,24.31242561340332,32.18525695800781
2022-09-07,14.191481590270996,25.016857147216797,32.46321105957031
2022-09-08,13.884478569030762,24.655120849609375,32.15650177001953
2022-09-09,14.518291473388672,24.940702438354492,32.13733673095703
2022-09-12,15.964179039001465,26.654186248779297,32.30986022949219
2022-09-13,14.855005264282227,24.940702438354492,31.57183837890625
2022-09-14,16.340505599975586,25.264360427856445,32.654903411865234
2022-09-15,16.76634979248047,25.37859344482422,32.10858154296875
2022-09-16,16.73663902282715,25.759366989135742,31.897720336914062
2022-09-19,15.06297492980957,24.27434730529785,29.85618782043457
2022-09-20,15.231330871582031,26.311487197875977,29.376955032348633
2022-09-21,15.389784812927246,25.568979263305664,29.3577880859375
2022-09-22,15.31055736541748,26.19725799560547,30.51752471923828
2022-09-23,14.904521942138672,25.85455894470215,29.463212966918945
2022-09-26,14.93423080444336,25.264360427856445,28.821044921875
2022-09-27,14.696551322937012,25.34051513671875,28.27471923828125
2022-09-28,14.231094360351562,24.788394927978516,28.22679328918457
2022-09-29,14.805488586425781,24.46473503112793,28.32263946533203
2022-09-30,14.508387565612793,24.198190689086914,27.757150650024414
2022-10-03,15.785917282104492,25.835521697998047,30.52711296081543
2022-10-04,15.508624076843262,26.044946670532227,32.15650177001953
2022-10-05,15.330364227294922,26.996883392333984,32.53989028930664
2022-10-06,15.568044662475586,28.044010162353516,33.25873565673828
2022-10-07,15.587851524353027,28.329591751098633,33.201229095458984
2022-10-10,16.2315673828125,28.59613609313965,33.06704330444336
2022-10-11,15.974081993103027,28.005935668945312,32.923274993896484
2022-10-12,15.65717601776123,27.187267303466797,32.300270080566406
2022-10-13,15.389784812927246,27.07303810119629,31.686857223510742
2022-10-14,15.41949462890625,27.85362434387207,32.022315979003906
2022-10-17,16.191957473754883,29.70037841796875,35.03190231323242
